LGA,Year,admin1Name,Cases,Cases_SuspectedUnconfirmed,Reports_All,Any_Confirmed_Cases,Source,NumDiagCentres,LabDist,LabTravelTime,TotalPopulation_ByYear,AgriProp_ESA,UrbanProp_ESA,ForestProp_ESA,LGAarea_km2,x,y,PrecipMeanAnnual_2011_2019_CHIRPS,PrecipMeanWettest_2011_2019_CHIRPS,PrecipMeanDriest_2011_2019_CHIRPS,PrecipMonthlyCoefv_2011_2019_CHIRPS,TempMeanAnnual_201119_NOAA,TempMonthlyCoefv_201118_NOAA,CHELSA_TempAnnualMean,CHELSA_TempSeasonality,CHELSA_TempMeanWarmestQ,CHELSA_PrecipTotalAnnual,CHELSA_PrecipSeasonality,CHELSA_PrecipWettestQ,CityTravTime_Mean,HospitalDist_mean_km,HealthFacilityDist_mean_km,TotalPop2015,PopDens2015,TotalUrbanPop2015,TotalRuralPop2015,TotalPop2015_PropUrban,ImprovedHousingPrev_PopWeighted,Cropland_prop_ESA2015,Agri_prop_ESA2015,Urb_prop_ESA2015,Forest_prop_ESA2015,PovertyProp_Mean,PovertyProp_PopWeighted,Hospital_TravelTime,AllHealthFacility_TravelTime
Makoda,2014,Kano,0,0,0,0,WER,2,676.7567205,428.8521423,254096.7834,0.9727859779,0.002075645756,0,401.8522455,8.48921819,12.41770171,666.1829398,250.1172131,6.86E-05,1.459419277,27.21434968,0.1227290119,26.75536842,310.9890526,31.468,658.3852632,139.8778947,647.0842105,12.3836478,11.23422714,1.974282765,242983.7987,611.4308762,135443.3616,107540.4371,0.5574172529,0.1183318941,0.8484778598,0.9727859779,0.002075645756,0,0.8316514902,0.8281692185,15.21646976,7.784872532
Makoda,2015,Kano,0,0,0,0,WER,2,676.7567205,428.8521423,261893.073,0.9727859779,0.002075645756,0,401.8522455,8.48921819,12.41770171,666.1829398,250.1172131,6.86E-05,1.459419277,27.21434968,0.1227290119,26.75536842,310.9890526,31.468,658.3852632,139.8778947,647.0842105,12.3836478,11.23422714,1.974282765,242983.7987,611.4308762,135443.3616,107540.4371,0.5574172529,0.1183318941,0.8484778598,0.9727859779,0.002075645756,0,0.8316514902,0.8281692185,15.21646976,7.784872532
Makoda,2016,Kano,0,0,0,0,WER,2,676.7567205,428.8521423,271726.2338,0.9727859779,0.002075645756,0,401.8522455,8.48921819,12.41770171,666.1829398,250.1172131,6.86E-05,1.459419277,27.21434968,0.1227290119,26.75536842,310.9890526,31.468,658.3852632,139.8778947,647.0842105,12.3836478,11.23422714,1.974282765,242983.7987,611.4308762,135443.3616,107540.4371,0.5574172529,0.1183318941,0.8484778598,0.9727859779,0.002075645756,0,0.8316514902,0.8281692185,15.21646976,7.784872532
Makoda,2017,Kano,0,0,0,0,SitRep_1,3,395.3189923,264.3177795,281954.6133,0.9727859779,0.002075645756,0,401.8522455,8.48921819,12.41770171,666.1829398,250.1172131,6.86E-05,1.459419277,27.21434968,0.1227290119,26.75536842,310.9890526,31.468,658.3852632,139.8778947,647.0842105,12.3836478,11.23422714,1.974282765,242983.7987,611.4308762,135443.3616,107540.4371,0.5574172529,0.1183318941,0.8484778598,0.9727859779,0.002075645756,0,0.8316514902,0.8281692185,15.21646976,7.784872532
Makoda,2018,Kano,0,0,0,0,SitRep_2,4,395.3189923,264.3177795,291765.8688,0.9727859779,0.002075645756,0,401.8522455,8.48921819,12.41770171,666.1829398,250.1172131,6.86E-05,1.459419277,27.21434968,0.1227290119,26.75536842,310.9890526,31.468,658.3852632,139.8778947,647.0842105,12.3836478,11.23422714,1.974282765,242983.7987,611.4308762,135443.3616,107540.4371,0.5574172529,0.1183318941,0.8484778598,0.9727859779,0.002075645756,0,0.8316514902,0.8281692185,15.21646976,7.784872532
Makoda,2019,Kano,0,0,0,0,SitRep_2,5,395.3189923,264.3177795,300316.0786,0.9727859779,0.002075645756,0,401.8522455,8.48921819,12.41770171,666.1829398,250.1172131,6.86E-05,1.459419277,27.21434968,0.1227290119,26.75536842,310.9890526,31.468,658.3852632,139.8778947,647.0842105,12.3836478,11.23422714,1.974282765,242983.7987,611.4308762,135443.3616,107540.4371,0.5574172529,0.1183318941,0.8484778598,0.9727859779,0.002075645756,0,0.8316514902,0.8281692185,15.21646976,7.784872532
Makurdi,2012,Benue,0,0,0,0,WER,2,280.7316516,245.1627502,347987.0525,0.6636532221,0.04404265183,0.1549605934,812.1771344,8.52042626,7.73862627,1194.39892,278.952009,0.2908405538,0.9682051697,27.48708448,0.05374678858,27.30177268,167.2196038,29.95192909,1321.684046,84.96871741,727.2877998,15.88738269,10.99913876,4.124430504,413354.4492,523.9507513,287430.8509,125923.5983,0.6953616962,0.4368299229,0.2688919796,0.6578581363,0.05412610107,0.1564673157,0.6882945326,0.6493652673,20.31429863,14.16768456
Makurdi,2013,Benue,6,29,35,1,WER,2,280.7316516,245.1627502,357043.5998,0.6633055169,0.04717199815,0.1549605934,812.1771344,8.52042626,7.73862627,1194.39892,278.952009,0.2908405538,0.9682051697,27.48708448,0.05374678858,27.30177268,167.2196038,29.95192909,1321.684046,84.96871741,727.2877998,15.88738269,10.99913876,4.124430504,413354.4492,523.9507513,287430.8509,125923.5983,0.6953616962,0.4368299229,0.2688919796,0.6578581363,0.05412610107,0.1564673157,0.6882945326,0.6493652673,20.31429863,14.16768456
Makurdi,2014,Benue,0,0,0,0,WER,2,280.7316516,245.1627502,367705.6449,0.6591330552,0.05250347705,0.1565832174,812.1771344,8.52042626,7.73862627,1194.39892,278.952009,0.2908405538,0.9682051697,27.48708448,0.05374678858,27.30177268,167.2196038,29.95192909,1321.684046,84.96871741,727.2877998,15.88738269,10.99913876,4.124430504,413354.4492,523.9507513,287430.8509,125923.5983,0.6953616962,0.4368299229,0.2688919796,0.6578581363,0.05412610107,0.1564673157,0.6882945326,0.6493652673,20.31429863,14.16768456
Makurdi,2015,Benue,0,0,0,0,WER,2,280.7316516,245.1627502,378737.2273,0.6578581363,0.05412610107,0.1564673157,812.1771344,8.52042626,7.73862627,1194.39892,278.952009,0.2908405538,0.9682051697,27.48708448,0.05374678858,27.30177268,167.2196038,29.95192909,1321.684046,84.96871741,727.2877998,15.88738269,10.99913876,4.124430504,413354.4492,523.9507513,287430.8509,125923.5983,0.6953616962,0.4368299229,0.2688919796,0.6578581363,0.05412610107,0.1564673157,0.6882945326,0.6493652673,20.31429863,14.16768456
Makurdi,2016,Benue,0,3,3,0,WER,2,280.7316516,245.1627502,388909.3113,0.6548446917,0.05853036625,0.1562355123,812.1771344,8.52042626,7.73862627,1194.39892,278.952009,0.2908405538,0.9682051697,27.48708448,0.05374678858,27.30177268,167.2196038,29.95192909,1321.684046,84.96871741,727.2877998,15.88738269,10.99913876,4.124430504,413354.4492,523.9507513,287430.8509,125923.5983,0.6953616962,0.4368299229,0.2688919796,0.6578581363,0.05412610107,0.1564673157,0.6882945326,0.6493652673,20.31429863,14.16768456
Makurdi,2017,Benue,0,0,0,0,SitRep_1,3,181.096797,160.4895782,399748.2729,0.6470792768,0.05899397311,0.1644645341,812.1771344,8.52042626,7.73862627,1194.39892,278.952009,0.2908405538,0.9682051697,27.48708448,0.05374678858,27.30177268,167.2196038,29.95192909,1321.684046,84.96871741,727.2877998,15.88738269,10.99913876,4.124430504,413354.4492,523.9507513,287430.8509,125923.5983,0.6953616962,0.4368299229,0.2688919796,0.6578581363,0.05412610107,0.1564673157,0.6882945326,0.6493652673,20.31429863,14.16768456
Makurdi,2018,Benue,0,4,4,0,SitRep_2,4,161.255017,148.5013275,412051.1852,0.6219286045,0.05899397311,0.1947148818,812.1771344,8.52042626,7.73862627,1194.39892,278.952009,0.2908405538,0.9682051697,27.48708448,0.05374678858,27.30177268,167.2196038,29.95192909,1321.684046,84.96871741,727.2877998,15.88738269,10.99913876,4.124430504,413354.4492,523.9507513,287430.8509,125923.5983,0.6953616962,0.4368299229,0.2688919796,0.6578581363,0.05412610107,0.1564673157,0.6882945326,0.6493652673,20.31429863,14.16768456
Makurdi,2019,Benue,7,9,16,1,SitRep_2,5,161.255017,148.5013275,424443.7134,0.6219286045,0.05899397311,0.1947148818,812.1771344,8.52042626,7.73862627,1194.39892,278.952009,0.2908405538,0.9682051697,27.48708448,0.05374678858,27.30177268,167.2196038,29.95192909,1321.684046,84.96871741,727.2877998,15.88738269,10.99913876,4.124430504,413354.4492,523.9507513,287430.8509,125923.5983,0.6953616962,0.4368299229,0.2688919796,0.6578581363,0.05412610107,0.1564673157,0.6882945326,0.6493652673,20.31429863,14.16768456
Malam Madori,2012,Jigawa,0,0,0,0,WER,2,764.9774474,537.6993408,175738.4983,0.661881245,0.001148501206,0,806.612611,9.97767145,12.54688892,584.7199357,255.3401169,0,1.615477743,27.70893337,0.1304623882,27.9036999,329.6545735,32.78674203,548.4039054,145.8067831,562.2158273,39.03391572,16.74118413,3.617875522,239379.1339,296.8801431,85483.91971,153895.2142,0.3571068134,0.152897558,0.2145400253,0.660962444,0.002641552774,0,0.8729327269,0.8646536423,45.66044235,27.96730423
Malam Madori,2013,Jigawa,0,0,0,0,WER,2,764.9774474,537.6993408,180688.4871,0.6610772941,0.002526702653,0,806.612611,9.97767145,12.54688892,584.7199357,255.3401169,0,1.615477743,27.70893337,0.1304623882,27.9036999,329.6545735,32.78674203,548.4039054,145.8067831,562.2158273,39.03391572,16.74118413,3.617875522,239379.1339,296.8801431,85483.91971,153895.2142,0.3571068134,0.152897558,0.2145400253,0.660962444,0.002641552774,0,0.8729327269,0.8646536423,45.66044235,27.96730423
Malam Madori,2014,Jigawa,0,0,0,0,WER,2,764.9774474,537.6993408,185015.5848,0.660962444,0.002641552774,0,806.612611,9.97767145,12.54688892,584.7199357,255.3401169,0,1.615477743,27.70893337,0.1304623882,27.9036999,329.6545735,32.78674203,548.4039054,145.8067831,562.2158273,39.03391572,16.74118413,3.617875522,239379.1339,296.8801431,85483.91971,153895.2142,0.3571068134,0.152897558,0.2145400253,0.660962444,0.002641552774,0,0.8729327269,0.8646536423,45.66044235,27.96730423
Malam Madori,2015,Jigawa,0,0,0,0,WER,2,764.9774474,537.6993408,192312.5331,0.660962444,0.002641552774,0,806.612611,9.97767145,12.54688892,584.7199357,255.3401169,0,1.615477743,27.70893337,0.1304623882,27.9036999,329.6545735,32.78674203,548.4039054,145.8067831,562.2158273,39.03391572,16.74118413,3.617875522,239379.1339,296.8801431,85483.91971,153895.2142,0.3571068134,0.152897558,0.2145400253,0.660962444,0.002641552774,0,0.8729327269,0.8646536423,45.66044235,27.96730423
Malam Madori,2016,Jigawa,0,0,0,0,WER,2,764.9774474,537.6993408,197906.9977,0.660962444,0.002641552774,0,806.612611,9.97767145,12.54688892,584.7199357,255.3401169,0,1.615477743,27.70893337,0.1304623882,27.9036999,329.6545735,32.78674203,548.4039054,145.8067831,562.2158273,39.03391572,16.74118413,3.617875522,239379.1339,296.8801431,85483.91971,153895.2142,0.3571068134,0.152897558,0.2145400253,0.660962444,0.002641552774,0,0.8729327269,0.8646536423,45.66044235,27.96730423
Malam Madori,2017,Jigawa,0,0,0,0,SitRep_1,3,479.9153587,373.164978,203106.2663,0.6607327438,0.002871253015,0,806.612611,9.97767145,12.54688892,584.7199357,255.3401169,0,1.615477743,27.70893337,0.1304623882,27.9036999,329.6545735,32.78674203,548.4039054,145.8067831,562.2158273,39.03391572,16.74118413,3.617875522,239379.1339,296.8801431,85483.91971,153895.2142,0.3571068134,0.152897558,0.2145400253,0.660962444,0.002641552774,0,0.8729327269,0.8646536423,45.66044235,27.96730423
Malam Madori,2018,Jigawa,0,0,0,0,SitRep_2,4,479.9153587,373.164978,207408.4837,0.6607327438,0.002871253015,0,806.612611,9.97767145,12.54688892,584.7199357,255.3401169,0,1.615477743,27.70893337,0.1304623882,27.9036999,329.6545735,32.78674203,548.4039054,145.8067831,562.2158273,39.03391572,16.74118413,3.617875522,239379.1339,296.8801431,85483.91971,153895.2142,0.3571068134,0.152897558,0.2145400253,0.660962444,0.002641552774,0,0.8729327269,0.8646536423,45.66044235,27.96730423
Malam Madori,2019,Jigawa,0,0,0,0,SitRep_2,5,479.9153587,373.164978,213475.4503,0.6607327438,0.002871253015,0,806.612611,9.97767145,12.54688892,584.7199357,255.3401169,0,1.615477743,27.70893337,0.1304623882,27.9036999,329.6545735,32.78674203,548.4039054,145.8067831,562.2158273,39.03391572,16.74118413,3.617875522,239379.1339,296.8801431,85483.91971,153895.2142,0.3571068134,0.152897558,0.2145400253,0.660962444,0.002641552774,0,0.8729327269,0.8646536423,45.66044235,27.96730423
Malumfashi,2012,Katsina,0,0,0,0,WER,2,588.8878464,392.5559082,244750.0582,0.9889247808,0.006460544532,0,805.9575155,7.65707667,11.85941415,841.0391428,289.4966708,0.006264754429,1.333318193,26.4416321,0.09734351333,25.29803516,255.7266805,29.31540848,931.024819,122.1334023,781.6577042,25.33505688,12.8392846,2.65706051,257459.1282,319.9934062,105277.5971,152181.5311,0.4089099416,0.1958845115,0.9874250115,0.9884633133,0.006922011998,0,0.8041376074,0.7920001036,27.37567711,17.3100853
Malumfashi,2013,Katsina,0,0,0,0,WER,2,588.8878464,392.5559082,250991.0197,0.9888094139,0.006575911398,0,805.9575155,7.65707667,11.85941415,841.0391428,289.4966708,0.006264754429,1.333318193,26.4416321,0.09734351333,25.29803516,255.7266805,29.31540848,931.024819,122.1334023,781.6577042,25.33505688,12.8392846,2.65706051,257459.1282,319.9934062,105277.5971,152181.5311,0.4089099416,0.1958845115,0.9874250115,0.9884633133,0.006922011998,0,0.8041376074,0.7920001036,27.37567711,17.3100853
Malumfashi,2014,Katsina,0,0,0,0,WER,2,588.8878464,392.5559082,256479.1762,0.9885786802,0.006806645132,0,805.9575155,7.65707667,11.85941415,841.0391428,289.4966708,0.006264754429,1.333318193,26.4416321,0.09734351333,25.29803516,255.7266805,29.31540848,931.024819,122.1334023,781.6577042,25.33505688,12.8392846,2.65706051,257459.1282,319.9934062,105277.5971,152181.5311,0.4089099416,0.1958845115,0.9874250115,0.9884633133,0.006922011998,0,0.8041376074,0.7920001036,27.37567711,17.3100853
Malumfashi,2015,Katsina,0,0,0,0,WER,2,588.8878464,392.5559082,265053.6435,0.9884633133,0.006922011998,0,805.9575155,7.65707667,11.85941415,841.0391428,289.4966708,0.006264754429,1.333318193,26.4416321,0.09734351333,25.29803516,255.7266805,29.31540848,931.024819,122.1334023,781.6577042,25.33505688,12.8392846,2.65706051,257459.1282,319.9934062,105277.5971,152181.5311,0.4089099416,0.1958845115,0.9874250115,0.9884633133,0.006922011998,0,0.8041376074,0.7920001036,27.37567711,17.3100853
Malumfashi,2016,Katsina,0,0,0,0,WER,2,588.8878464,392.5559082,271423.3217,0.9866174435,0.008767881864,0,805.9575155,7.65707667,11.85941415,841.0391428,289.4966708,0.006264754429,1.333318193,26.4416321,0.09734351333,25.29803516,255.7266805,29.31540848,931.024819,122.1334023,781.6577042,25.33505688,12.8392846,2.65706051,257459.1282,319.9934062,105277.5971,152181.5311,0.4089099416,0.1958845115,0.9874250115,0.9884633133,0.006922011998,0,0.8041376074,0.7920001036,27.37567711,17.3100853
Malumfashi,2017,Katsina,0,0,0,0,SitRep_1,3,318.3494568,228.0215759,278795.2787,0.9866174435,0.008767881864,0,805.9575155,7.65707667,11.85941415,841.0391428,289.4966708,0.006264754429,1.333318193,26.4416321,0.09734351333,25.29803516,255.7266805,29.31540848,931.024819,122.1334023,781.6577042,25.33505688,12.8392846,2.65706051,257459.1282,319.9934062,105277.5971,152181.5311,0.4089099416,0.1958845115,0.9874250115,0.9884633133,0.006922011998,0,0.8041376074,0.7920001036,27.37567711,17.3100853
Malumfashi,2018,Katsina,0,0,0,0,SitRep_2,4,318.3494568,228.0215759,286400.7693,0.9866174435,0.008767881864,0,805.9575155,7.65707667,11.85941415,841.0391428,289.4966708,0.006264754429,1.333318193,26.4416321,0.09734351333,25.29803516,255.7266805,29.31540848,931.024819,122.1334023,781.6577042,25.33505688,12.8392846,2.65706051,257459.1282,319.9934062,105277.5971,152181.5311,0.4089099416,0.1958845115,0.9874250115,0.9884633133,0.006922011998,0,0.8041376074,0.7920001036,27.37567711,17.3100853
Malumfashi,2019,Katsina,0,2,2,0,SitRep_2,5,318.3494568,228.0215759,297002.3736,0.9866174435,0.008767881864,0,805.9575155,7.65707667,11.85941415,841.0391428,289.4966708,0.006264754429,1.333318193,26.4416321,0.09734351333,25.29803516,255.7266805,29.31540848,931.024819,122.1334023,781.6577042,25.33505688,12.8392846,2.65706051,257459.1282,319.9934062,105277.5971,152181.5311,0.4089099416,0.1958845115,0.9874250115,0.9884633133,0.006922011998,0,0.8041376074,0.7920001036,27.37567711,17.3100853
Mangu,2012,Plateau,0,0,0,0,WER,2,442.9999283,383.4474182,342622.7905,0.9019733395,0.002794109087,0.04901333023,1609.679466,9.18303253,9.40168061,1169.336421,304.256413,0.1060143378,1.042107365,23.26194471,0.07522677473,21.70213987,160.8313674,24.6322547,1147.048539,93.24269311,679.039666,32.44832985,15.22758259,3.27752858,362539.0364,225.2097447,114868.3103,247670.7261,0.3168439776,0.2813075931,0.5853076431,0.9009837592,0.00331800454,0.05023575295,0.7134042798,0.7042607702,35.28578186,19.13444138
Mangu,2013,Plateau,0,0,0,0,WER,2,442.9999283,383.4474182,352472.1428,0.9013912335,0.002910530299,0.05023575295,1609.679466,9.18303253,9.40168061,1169.336421,304.256413,0.1060143378,1.042107365,23.26194471,0.07522677473,21.70213987,160.8313674,24.6322547,1147.048539,93.24269311,679.039666,32.44832985,15.22758259,3.27752858,362539.0364,225.2097447,114868.3103,247670.7261,0.3168439776,0.2813075931,0.5853076431,0.9009837592,0.00331800454,0.05023575295,0.7134042798,0.7042607702,35.28578186,19.13444138
Mangu,2014,Plateau,0,1,1,0,WER,2,442.9999283,383.4474182,364408.8294,0.9011583911,0.003143372723,0.05023575295,1609.679466,9.18303253,9.40168061,1169.336421,304.256413,0.1060143378,1.042107365,23.26194471,0.07522677473,21.70213987,160.8313674,24.6322547,1147.048539,93.24269311,679.039666,32.44832985,15.22758259,3.27752858,362539.0364,225.2097447,114868.3103,247670.7261,0.3168439776,0.2813075931,0.5853076431,0.9009837592,0.00331800454,0.05023575295,0.7134042798,0.7042607702,35.28578186,19.13444138
Mangu,2015,Plateau,0,0,0,0,WER,2,442.9999283,383.4474182,375140.9778,0.9009837592,0.00331800454,0.05023575295,1609.679466,9.18303253,9.40168061,1169.336421,304.256413,0.1060143378,1.042107365,23.26194471,0.07522677473,21.70213987,160.8313674,24.6322547,1147.048539,93.24269311,679.039666,32.44832985,15.22758259,3.27752858,362539.0364,225.2097447,114868.3103,247670.7261,0.3168439776,0.2813075931,0.5853076431,0.9009837592,0.00331800454,0.05023575295,0.7134042798,0.7042607702,35.28578186,19.13444138
Mangu,2016,Plateau,1,1,2,1,WER,2,442.9999283,383.4474182,383223.8485,0.8992374411,0.003376215146,0.05204028174,1609.679466,9.18303253,9.40168061,1169.336421,304.256413,0.1060143378,1.042107365,23.26194471,0.07522677473,21.70213987,160.8313674,24.6322547,1147.048539,93.24269311,679.039666,32.44832985,15.22758259,3.27752858,362539.0364,225.2097447,114868.3103,247670.7261,0.3168439776,0.2813075931,0.5853076431,0.9009837592,0.00331800454,0.05023575295,0.7134042798,0.7042607702,35.28578186,19.13444138
Mangu,2017,Plateau,0,0,0,0,SitRep_1,3,195.6650835,193.2145691,395213.1819,0.8985389138,0.003376215146,0.05279701962,1609.679466,9.18303253,9.40168061,1169.336421,304.256413,0.1060143378,1.042107365,23.26194471,0.07522677473,21.70213987,160.8313674,24.6322547,1147.048539,93.24269311,679.039666,32.44832985,15.22758259,3.27752858,362539.0364,225.2097447,114868.3103,247670.7261,0.3168439776,0.2813075931,0.5853076431,0.9009837592,0.00331800454,0.05023575295,0.7134042798,0.7042607702,35.28578186,19.13444138
Mangu,2018,Plateau,2,6,8,1,SitRep_2,4,195.6650835,193.2145691,404254.9784,0.8972582805,0.003376215146,0.05465975901,1609.679466,9.18303253,9.40168061,1169.336421,304.256413,0.1060143378,1.042107365,23.26194471,0.07522677473,21.70213987,160.8313674,24.6322547,1147.048539,93.24269311,679.039666,32.44832985,15.22758259,3.27752858,362539.0364,225.2097447,114868.3103,247670.7261,0.3168439776,0.2813075931,0.5853076431,0.9009837592,0.00331800454,0.05023575295,0.7134042798,0.7042607702,35.28578186,19.13444138
Mangu,2019,Plateau,1,2,3,1,SitRep_2,5,195.6650835,193.2145691,418737.094,0.8972582805,0.003376215146,0.05465975901,1609.679466,9.18303253,9.40168061,1169.336421,304.256413,0.1060143378,1.042107365,23.26194471,0.07522677473,21.70213987,160.8313674,24.6322547,1147.048539,93.24269311,679.039666,32.44832985,15.22758259,3.27752858,362539.0364,225.2097447,114868.3103,247670.7261,0.3168439776,0.2813075931,0.5853076431,0.9009837592,0.00331800454,0.05023575295,0.7134042798,0.7042607702,35.28578186,19.13444138
Mani,2012,Katsina,0,0,0,0,WER,2,706.7990924,472.2591858,191993.0973,0.7801104972,0.002348066298,0,670.6378144,7.92458871,12.89274713,632.2717937,251.8117585,0.0009030551729,1.518054378,27.6244805,0.1236638381,26.40534826,315.6318408,31.15360697,586.7761194,142.3557214,587.5485075,20.74193548,11.95122298,2.302508209,196590.198,293.0348815,46326.84038,150263.3576,0.2356518323,0.1198636245,0.5725138122,0.779558011,0.002900552486,0,0.8159500554,0.8101407418,23.58107185,12.81053448
Mani,2013,Katsina,0,0,0,0,WER,2,706.7990924,472.2591858,198382.2096,0.7796961326,0.002762430939,0,670.6378144,7.92458871,12.89274713,632.2717937,251.8117585,0.0009030551729,1.518054378,27.6244805,0.1236638381,26.40534826,315.6318408,31.15360697,586.7761194,142.3557214,587.5485075,20.74193548,11.95122298,2.302508209,196590.198,293.0348815,46326.84038,150263.3576,0.2356518323,0.1198636245,0.5725138122,0.779558011,0.002900552486,0,0.8159500554,0.8101407418,23.58107185,12.81053448
Mani,2014,Katsina,0,0,0,0,WER,2,706.7990924,472.2591858,203247.0102,0.779558011,0.002900552486,0,670.6378144,7.92458871,12.89274713,632.2717937,251.8117585,0.0009030551729,1.518054378,27.6244805,0.1236638381,26.40534826,315.6318408,31.15360697,586.7761194,142.3557214,587.5485075,20.74193548,11.95122298,2.302508209,196590.198,293.0348815,46326.84038,150263.3576,0.2356518323,0.1198636245,0.5725138122,0.779558011,0.002900552486,0,0.8159500554,0.8101407418,23.58107185,12.81053448
Mani,2015,Katsina,0,0,0,0,WER,2,706.7990924,472.2591858,209720.4672,0.779558011,0.002900552486,0,670.6378144,7.92458871,12.89274713,632.2717937,251.8117585,0.0009030551729,1.518054378,27.6244805,0.1236638381,26.40534826,315.6318408,31.15360697,586.7761194,142.3557214,587.5485075,20.74193548,11.95122298,2.302508209,196590.198,293.0348815,46326.84038,150263.3576,0.2356518323,0.1198636245,0.5725138122,0.779558011,0.002900552486,0,0.8159500554,0.8101407418,23.58107185,12.81053448
Mani,2016,Katsina,0,0,0,0,WER,2,706.7990924,472.2591858,214614.6519,0.7794198895,0.003038674033,0,670.6378144,7.92458871,12.89274713,632.2717937,251.8117585,0.0009030551729,1.518054378,27.6244805,0.1236638381,26.40534826,315.6318408,31.15360697,586.7761194,142.3557214,587.5485075,20.74193548,11.95122298,2.302508209,196590.198,293.0348815,46326.84038,150263.3576,0.2356518323,0.1198636245,0.5725138122,0.779558011,0.002900552486,0,0.8159500554,0.8101407418,23.58107185,12.81053448
Mani,2017,Katsina,0,0,0,0,SitRep_1,3,434.7755624,307.7248535,221653.7379,0.7787292818,0.003729281768,0,670.6378144,7.92458871,12.89274713,632.2717937,251.8117585,0.0009030551729,1.518054378,27.6244805,0.1236638381,26.40534826,315.6318408,31.15360697,586.7761194,142.3557214,587.5485075,20.74193548,11.95122298,2.302508209,196590.198,293.0348815,46326.84038,150263.3576,0.2356518323,0.1198636245,0.5725138122,0.779558011,0.002900552486,0,0.8159500554,0.8101407418,23.58107185,12.81053448
Mani,2018,Katsina,0,0,0,0,SitRep_2,4,434.7755624,307.7248535,228584.0376,0.7787292818,0.003867403315,0,670.6378144,7.92458871,12.89274713,632.2717937,251.8117585,0.0009030551729,1.518054378,27.6244805,0.1236638381,26.40534826,315.6318408,31.15360697,586.7761194,142.3557214,587.5485075,20.74193548,11.95122298,2.302508209,196590.198,293.0348815,46326.84038,150263.3576,0.2356518323,0.1198636245,0.5725138122,0.779558011,0.002900552486,0,0.8159500554,0.8101407418,23.58107185,12.81053448
Mani,2019,Katsina,0,0,0,0,SitRep_2,5,434.7755624,307.7248535,235594.872,0.7787292818,0.003867403315,0,670.6378144,7.92458871,12.89274713,632.2717937,251.8117585,0.0009030551729,1.518054378,27.6244805,0.1236638381,26.40534826,315.6318408,31.15360697,586.7761194,142.3557214,587.5485075,20.74193548,11.95122298,2.302508209,196590.198,293.0348815,46326.84038,150263.3576,0.2356518323,0.1198636245,0.5725138122,0.779558011,0.002900552486,0,0.8159500554,0.8101407418,23.58107185,12.81053448
Maradun,2012,Zamfara,0,0,0,0,WER,2,663.5465093,548.4570313,349137.6532,0.8729544077,0.0001010169035,0,2753.950314,6.26367367,12.73664739,668.2784912,218.3350449,2.83E-05,1.350862412,28.0191672,0.09826566507,27.57488612,268.1898876,31.83695718,707.1901002,132.6705132,641.9559672,104.4051593,20.05128548,7.863254158,264104.5352,97.41074249,21180.01755,242924.5177,0.08019558442,0.04870541427,0.7826789683,0.8728870631,0.0001683615058,0,0.6740224465,0.6635096332,99.0482254,77.50347137
Maradun,2013,Zamfara,0,0,0,0,WER,2,663.5465093,548.4570313,353717.7604,0.8729544077,0.0001010169035,0,2753.950314,6.26367367,12.73664739,668.2784912,218.3350449,2.83E-05,1.350862412,28.0191672,0.09826566507,27.57488612,268.1898876,31.83695718,707.1901002,132.6705132,641.9559672,104.4051593,20.05128548,7.863254158,264104.5352,97.41074249,21180.01755,242924.5177,0.08019558442,0.04870541427,0.7826789683,0.8728870631,0.0001683615058,0,0.6740224465,0.6635096332,99.0482254,77.50347137
Maradun,2014,Zamfara,0,0,0,0,WER,2,663.5465093,548.4570313,358803.1233,0.8728870631,0.0001683615058,0,2753.950314,6.26367367,12.73664739,668.2784912,218.3350449,2.83E-05,1.350862412,28.0191672,0.09826566507,27.57488612,268.1898876,31.83695718,707.1901002,132.6705132,641.9559672,104.4051593,20.05128548,7.863254158,264104.5352,97.41074249,21180.01755,242924.5177,0.08019558442,0.04870541427,0.7826789683,0.8728870631,0.0001683615058,0,0.6740224465,0.6635096332,99.0482254,77.50347137
Maradun,2015,Zamfara,0,0,0,0,WER,2,663.5465093,548.4570313,373074.7992,0.8728870631,0.0001683615058,0,2753.950314,6.26367367,12.73664739,668.2784912,218.3350449,2.83E-05,1.350862412,28.0191672,0.09826566507,27.57488612,268.1898876,31.83695718,707.1901002,132.6705132,641.9559672,104.4051593,20.05128548,7.863254158,264104.5352,97.41074249,21180.01755,242924.5177,0.08019558442,0.04870541427,0.7826789683,0.8728870631,0.0001683615058,0,0.6740224465,0.6635096332,99.0482254,77.50347137
Maradun,2016,Zamfara,0,0,0,0,WER,2,663.5465093,548.4570313,381857.9376,0.87298808,0.0001683615058,0,2753.950314,6.26367367,12.73664739,668.2784912,218.3350449,2.83E-05,1.350862412,28.0191672,0.09826566507,27.57488612,268.1898876,31.83695718,707.1901002,132.6705132,641.9559672,104.4051593,20.05128548,7.863254158,264104.5352,97.41074249,21180.01755,242924.5177,0.08019558442,0.04870541427,0.7826789683,0.8728870631,0.0001683615058,0,0.6740224465,0.6635096332,99.0482254,77.50347137
